Id|ExportNaarOrafin|Naam|VerantwoordelijkeAutoriteitCode|status uit ipdc
DVR000003111|False|Heffingsbiljet grondwater en afvalwater|OVO000092|actief
DVR000003112|False|Jaarlijkse rapportering van de zelfcontrole op private waterbevoorrading voor menselijke consumptie|OVO000092|actief
DVR000003113|False|Machtiging werken waterlopen|OVO000092|actief
DVR000003114|False|Melding buitengebruikstelling waterwinning|OVO000092|actief
DVR000003115|False|Melding ingebruikname eigen waterwinning|OVO000092|actief
DVR000003116|False|Melding van de bemonstering voor de heffing op de waterverontreiniging|OVO000092|actief
DVR000003117|False|Melding van de ingebruikname van een grondwaterwinning voor grootverbruikers|OVO000092|actief
DVR000003118|False|Melding van de overstap van een zuivere eigenwater­winning naar een gemengde eigenwaterwinning (eigen waterwinning en leidingwater)|OVO000092|actief
DVR000003119|False|Melding van meet- en bemonsteringsgegevens van het geloosde afvalwater voor de heffing op de waterverontreiniging|OVO000092|actief
DVR000003120|False|Melding van meet- en bemonsteringsgegevens van het opgenomen oppervlaktewater voor de heffing op de waterverontreiniging|OVO000092|actief
DVR000003121|False|Prestatievergelijking drinkwatermaatschappijen|OVO000092|actief
DVR000003122|False|Project Rio-Leren|OVO000092|actief
DVR000003123|False|Rapportering gemeentelijke sanering|OVO000092|actief
DVR000003124|False|Rattenbestrijding|OVO000092|actief
DVR000003125|False|Slibruiming|OVO000092|actief
DVR000003126|False|Subsidieprogramma gemeentelijke saneringsinfrastructuur|OVO000092|actief
DVR000003127|False|Subsidiëring Polders|OVO000092|actief
DVR000003128|False|Vraagafhankelijk vervoer|OVO000100|actief
DVR000003129|False|Inruilen nummerplaat voor abonnement|OVO000100|actief
DVR000003130|False|Fietsvergoeding|OVO000100|actief
DVR000003131|False|Derdebetalersovereenkomsten|OVO000100|actief
DVR000003132|False|Verhoogde Tegemoetkoming (VT) [vroeger WIGW Omnio]|OVO000100|actief
DVR000003133|False|Verkoop abonnementen|OVO000100|actief
DVR000003134|False|Verkoop tickets|OVO000100|actief
DVR000003135|False|Belastingvermindering bij renovatieovereenkomst (papa- en mamalening)|OVO000106|actief
DVR000003136|False|Een voorlopige erkenning als paramedicus omzetten naar een definitieve erkenning|OVO000059|actief
DVR000003137|False|Een erkenning aanvragen als paramedicus|OVO000059|actief
DVR000003138|False|Een voordeel (of derogatie) op basis van verworven rechten aanvragen voor een paramedisch beroep|OVO000059|actief
DVR000003139|False|Een erkenning aanvragen als kinesitherapeut voor een bijzondere beroepsbekwaamheid|OVO000059|actief
DVR000003140|False|Een erkenning aanvragen als arts|OVO000059|actief
DVR000003141|False|Een erkenning aanvragen als tandarts|OVO000059|actief
DVR000003142|False|Financiering van lokale multidisciplinaire netwerken|OVO000059|actief
DVR000003143|False|Geïntegreerde Diensten voor Thuisverzorging|OVO000059|actief
DVR000003144|False|Gezondheidsgegevens raadplegen via de Patient Health Viewer|OVO000059|actief
DVR000003145|False|Palliatieve samenwerkingsverbanden|OVO000059|actief
DVR000003146|False|Zich registreren als zorgkundige|OVO000059|actief
DVR000003147|False|Een erkenning aanvragen als verpleegkundige voor een bijzondere beroepstitel of een bijzondere beroepsbekwaamheid|OVO000059|actief
DVR000003148|False|Een erkenning aanvragen als ziekenhuisapotheker|OVO000059|actief
DVR000003149|False|Een erkenning aanvragen om met een buitenlands diploma van binnen de EER of Zwitserland een gezondheidszorgberoep uit te oefenen|OVO000059|actief
DVR000003150|False|Een erkenning aanvragen voor een van de drie bijzondere beroepstitels: algemene tandheelkunde, orthodontie of parodontologie.|OVO000059|actief
DVR000003151|False|Een erkenning aanvragen als arts-specialist of huisarts|OVO000059|actief
